Date,Open,High,Low,Close,Adj Close,Volume
2019-03-26,44.779999,44.779999,44.779999,44.779999,37.790585,0
2019-03-27,44.619999,44.619999,44.619999,44.619999,37.655552,0
2019-03-28,44.799999,44.799999,44.799999,44.799999,37.807468,0
2019-03-29,45.060001,45.060001,45.060001,45.060001,38.026878,0
2019-04-01,45.570000,45.570000,45.570000,45.570000,38.457275,0
2019-04-02,45.500000,45.500000,45.500000,45.500000,38.398209,0
2019-04-03,45.599998,45.599998,45.599998,45.599998,38.482594,0
2019-04-04,45.759998,45.759998,45.759998,45.759998,38.617619,0
2019-04-05,45.910000,45.910000,45.910000,45.910000,38.744209,0
2019-04-08,45.950001,45.950001,45.950001,45.950001,38.777969,0
2019-04-09,45.680000,45.680000,45.680000,45.680000,38.550110,0
2019-04-10,45.730000,45.730000,45.730000,45.730000,38.592308,0
2019-04-11,45.730000,45.730000,45.730000,45.730000,38.592308,0
2019-04-12,46.070000,46.070000,46.070000,46.070000,38.879234,0
2019-04-15,46.049999,46.049999,46.049999,46.049999,38.862362,0
2019-04-16,46.070000,46.070000,46.070000,46.070000,38.879234,0
2019-04-17,46.090000,46.090000,46.090000,46.090000,38.896114,0
2019-04-18,46.160000,46.160000,46.160000,46.160000,38.955189,0
2019-04-22,46.169998,46.169998,46.169998,46.169998,38.963631,0
2019-04-23,46.490002,46.490002,46.490002,46.490002,39.233681,0
2019-04-24,46.380001,46.380001,46.380001,46.380001,39.140850,0
2019-04-25,46.389999,46.389999,46.389999,46.389999,39.149296,0
2019-04-26,46.430000,46.430000,46.430000,46.430000,39.183041,0
2019-04-29,46.430000,46.430000,46.430000,46.430000,39.183041,0
2019-04-30,46.610001,46.610001,46.610001,46.610001,39.334953,0
2019-05-01,46.189999,46.189999,46.189999,46.189999,38.980511,0
2019-05-02,46.049999,46.049999,46.049999,46.049999,38.862362,0
2019-05-03,46.430000,46.430000,46.430000,46.430000,39.183041,0
2019-05-06,46.310001,46.310001,46.310001,46.310001,39.081776,0
2019-05-07,45.580002,45.580002,45.580002,45.580002,38.465710,0
2019-05-08,45.540001,45.540001,45.540001,45.540001,38.431957,0
2019-05-09,45.459999,45.459999,45.459999,45.459999,38.364445,0
2019-05-10,45.709999,45.709999,45.709999,45.709999,38.575424,0
2019-05-13,44.820000,44.820000,44.820000,44.820000,37.824341,0
2019-05-14,45.160000,45.160000,45.160000,45.160000,38.111271,0
2019-05-15,45.330002,45.330002,45.330002,45.330002,38.254738,0
2019-05-16,45.709999,45.709999,45.709999,45.709999,38.575424,0
2019-05-17,45.549999,45.549999,45.549999,45.549999,38.440399,0
2019-05-20,45.330002,45.330002,45.330002,45.330002,38.254738,0
2019-05-21,45.700001,45.700001,45.700001,45.700001,38.566990,0
2019-05-22,45.549999,45.549999,45.549999,45.549999,38.440399,0
2019-05-23,45.090000,45.090000,45.090000,45.090000,38.052204,0
2019-05-24,45.200001,45.200001,45.200001,45.200001,38.145020,0
2019-05-28,44.779999,44.779999,44.779999,44.779999,37.790585,0
2019-05-29,44.580002,44.580002,44.580002,44.580002,37.621807,0
2019-05-30,44.650002,44.650002,44.650002,44.650002,37.680878,0
2019-05-31,44.150002,44.150002,44.150002,44.150002,37.258919,0
2019-06-03,44.259998,44.259998,44.259998,44.259998,37.351742,0
2019-06-04,45.040001,45.040001,45.040001,45.040001,38.010006,0
2019-06-05,45.360001,45.360001,45.360001,45.360001,38.280056,0
2019-06-06,45.580002,45.580002,45.580002,45.580002,38.465710,0
2019-06-07,45.970001,45.970001,45.970001,45.970001,38.794846,0
2019-06-10,46.110001,46.110001,46.110001,46.110001,38.912991,0
2019-06-11,46.000000,46.000000,46.000000,46.000000,38.820164,0
2019-06-12,45.930000,45.930000,45.930000,45.930000,38.761089,0
2019-06-13,46.099998,46.099998,46.099998,46.099998,38.904552,0
2019-06-14,44.919998,44.919998,44.919998,44.919998,38.849205,0
2019-06-17,44.900002,44.900002,44.900002,44.900002,38.831909,0
2019-06-18,45.430000,45.430000,45.430000,45.430000,39.290276,0
2019-06-19,45.509998,45.509998,45.509998,45.509998,39.359470,0
2019-06-20,45.910000,45.910000,45.910000,45.910000,39.705410,0
2019-06-21,45.910000,45.910000,45.910000,45.910000,39.705410,0
2019-06-24,45.910000,45.910000,45.910000,45.910000,39.705410,0
2019-06-25,45.509998,45.509998,45.509998,45.509998,39.359470,0
2019-06-26,45.410000,45.410000,45.410000,45.410000,39.272984,0
2019-06-27,45.509998,45.509998,45.509998,45.509998,39.359470,0
2019-06-28,45.770000,45.770000,45.770000,45.770000,39.584328,0
2019-07-01,46.049999,46.049999,46.049999,46.049999,39.826485,0
2019-07-02,46.139999,46.139999,46.139999,46.139999,39.904327,0
2019-07-03,46.410000,46.410000,46.410000,46.410000,40.137833,0
2019-07-05,46.320000,46.320000,46.320000,46.320000,40.059994,0
2019-07-08,46.080002,46.080002,46.080002,46.080002,39.852436,0
2019-07-09,46.070000,46.070000,46.070000,46.070000,39.843784,0
2019-07-10,46.230000,46.230000,46.230000,46.230000,39.982159,0
2019-07-11,46.459999,46.459999,46.459999,46.459999,40.181072,0
2019-07-12,46.779999,46.779999,46.779999,46.779999,40.457829,0
2019-07-15,46.750000,46.750000,46.750000,46.750000,40.431889,0
2019-07-16,46.560001,46.560001,46.560001,46.560001,40.267567,0
2019-07-17,46.270000,46.270000,46.270000,46.270000,40.016754,0
2019-07-18,46.419998,46.419998,46.419998,46.419998,40.146484,0
2019-07-19,46.270000,46.270000,46.270000,46.270000,40.016754,0
2019-07-22,46.380001,46.380001,46.380001,46.380001,40.111893,0
2019-07-23,46.680000,46.680000,46.680000,46.680000,40.371342,0
2019-07-24,46.889999,46.889999,46.889999,46.889999,40.552963,0
2019-07-25,46.650002,46.650002,46.650002,46.650002,40.345398,0
2019-07-26,46.860001,46.860001,46.860001,46.860001,40.527016,0
2019-07-29,46.849998,46.849998,46.849998,46.849998,40.518368,0
2019-07-30,46.680000,46.680000,46.680000,46.680000,40.371342,0
2019-07-31,46.180000,46.180000,46.180000,46.180000,39.938915,0
2019-08-01,45.820000,45.820000,45.820000,45.820000,39.627571,0
2019-08-02,45.580002,45.580002,45.580002,45.580002,39.420002,0
2019-08-05,44.419998,44.419998,44.419998,44.419998,38.416782,0
2019-08-06,44.919998,44.919998,44.919998,44.919998,38.849205,0
2019-08-07,44.980000,44.980000,44.980000,44.980000,38.901096,0
2019-08-08,45.730000,45.730000,45.730000,45.730000,39.549732,0
2019-08-09,45.599998,45.599998,45.599998,45.599998,39.437302,0
2019-08-12,45.099998,45.099998,45.099998,45.099998,39.004875,0
2019-08-13,45.669998,45.669998,45.669998,45.669998,39.497841,0
2019-08-14,44.340000,44.340000,44.340000,44.340000,38.347584,0
2019-08-15,44.450001,44.450001,44.450001,44.450001,38.442726,0
2019-08-16,45.040001,45.040001,45.040001,45.040001,38.952988,0
2019-08-19,45.540001,45.540001,45.540001,45.540001,39.385410,0
2019-08-20,45.209999,45.209999,45.209999,45.209999,39.100010,0
2019-08-21,45.560001,45.560001,45.560001,45.560001,39.402714,0
2019-08-22,45.490002,45.490002,45.490002,45.490002,39.342175,0
2019-08-23,44.439999,44.439999,44.439999,44.439999,38.434074,0
2019-08-26,44.880001,44.880001,44.880001,44.880001,38.814610,0
2019-08-27,44.770000,44.770000,44.770000,44.770000,38.719475,0
2019-08-28,45.070000,45.070000,45.070000,45.070000,38.978931,0
2019-08-29,45.630001,45.630001,45.630001,45.630001,39.463253,0
2019-08-30,45.759998,45.759998,45.759998,45.759998,39.575680,0
2019-09-03,45.410000,45.410000,45.410000,45.410000,39.272984,0
2019-09-04,45.919998,45.919998,45.919998,45.919998,39.714062,0
2019-09-05,46.430000,46.430000,46.430000,46.430000,40.155132,0
2019-09-06,46.520000,46.520000,46.520000,46.520000,40.232971,0
2019-09-09,46.529999,46.529999,46.529999,46.529999,40.241615,0
2019-09-10,46.570000,46.570000,46.570000,46.570000,40.276211,0
2019-09-11,46.799999,46.799999,46.799999,46.799999,40.475124,0
2019-09-12,46.910000,46.910000,46.910000,46.910000,40.570259,0
2019-09-13,46.730000,46.730000,46.730000,46.730000,40.605885,0
2019-09-16,46.709999,46.709999,46.709999,46.709999,40.588509,0
2019-09-17,46.810001,46.810001,46.810001,46.810001,40.675400,0
2019-09-18,46.880001,46.880001,46.880001,46.880001,40.736233,0
2019-09-19,46.889999,46.889999,46.889999,46.889999,40.744915,0
2019-09-20,46.650002,46.650002,46.650002,46.650002,40.536369,0
2019-09-23,46.619999,46.619999,46.619999,46.619999,40.510303,0
2019-09-24,46.330002,46.330002,46.330002,46.330002,40.258312,0
2019-09-25,46.450001,46.450001,46.450001,46.450001,40.362587,0
2019-09-26,46.419998,46.419998,46.419998,46.419998,40.336514,0
2019-09-27,46.169998,46.169998,46.169998,46.169998,40.119274,0
2019-09-30,46.310001,46.310001,46.310001,46.310001,40.240932,0
2019-10-01,45.730000,45.730000,45.730000,45.730000,39.736938,0
2019-10-02,44.939999,44.939999,44.939999,44.939999,39.050468,0
2019-10-03,45.270000,45.270000,45.270000,45.270000,39.337231,0
2019-10-04,45.889999,45.889999,45.889999,45.889999,39.875973,0
2019-10-07,45.669998,45.669998,45.669998,45.669998,39.684803,0
2019-10-08,45.029999,45.029999,45.029999,45.029999,39.128681,0
2019-10-09,45.400002,45.400002,45.400002,45.400002,39.450191,0
2019-10-10,45.680000,45.680000,45.680000,45.680000,39.693493,0
2019-10-11,46.139999,46.139999,46.139999,46.139999,40.093208,0
2019-10-14,46.049999,46.049999,46.049999,46.049999,40.015007,0
2019-10-15,46.560001,46.560001,46.560001,46.560001,40.458164,0
2019-10-16,46.459999,46.459999,46.459999,46.459999,40.371269,0
2019-10-17,46.560001,46.560001,46.560001,46.560001,40.458164,0
2019-10-18,46.290001,46.290001,46.290001,46.290001,40.223553,0
2019-10-21,46.480000,46.480000,46.480000,46.480000,40.388653,0
2019-10-22,46.389999,46.389999,46.389999,46.389999,40.310444,0
2019-10-23,46.500000,46.500000,46.500000,46.500000,40.406029,0
2019-10-24,46.570000,46.570000,46.570000,46.570000,40.466858,0
2019-10-25,46.759998,46.759998,46.759998,46.759998,40.631954,0
2019-10-28,46.950001,46.950001,46.950001,46.950001,40.797062,0
2019-10-29,47.070000,47.070000,47.070000,47.070000,40.901329,0
2019-10-30,47.209999,47.209999,47.209999,47.209999,41.022980,0
2019-10-31,47.009998,47.009998,47.009998,47.009998,40.849194,0
2019-11-01,47.380001,47.380001,47.380001,47.380001,41.170700,0
2019-11-04,47.540001,47.540001,47.540001,47.540001,41.309738,0
2019-11-05,47.549999,47.549999,47.549999,47.549999,41.318420,0
2019-11-06,47.639999,47.639999,47.639999,47.639999,41.396629,0
2019-11-07,47.840000,47.840000,47.840000,47.840000,41.570419,0
2019-11-08,47.959999,47.959999,47.959999,47.959999,41.674698,0
2019-11-11,47.939999,47.939999,47.939999,47.939999,41.657314,0
2019-11-12,48.009998,48.009998,48.009998,48.009998,41.718136,0
2019-11-13,48.000000,48.000000,48.000000,48.000000,41.709454,0
2019-11-14,48.029999,48.029999,48.029999,48.029999,41.735519,0
2019-11-15,48.459999,48.459999,48.459999,48.459999,42.109161,0
2019-11-18,48.450001,48.450001,48.450001,48.450001,42.100475,0
2019-11-19,48.410000,48.410000,48.410000,48.410000,42.065712,0
2019-11-20,48.230000,48.230000,48.230000,48.230000,41.909306,0
2019-11-21,48.200001,48.200001,48.200001,48.200001,41.883244,0
2019-11-22,48.310001,48.310001,48.310001,48.310001,41.978825,0
2019-11-25,48.639999,48.639999,48.639999,48.639999,42.265572,0
2019-11-26,48.669998,48.669998,48.669998,48.669998,42.291641,0
2019-11-27,48.779999,48.779999,48.779999,48.779999,42.387226,0
2019-11-29,48.580002,48.580002,48.580002,48.580002,42.213440,0
2019-12-02,48.150002,48.150002,48.150002,48.150002,41.839794,0
2019-12-03,47.810001,47.810001,47.810001,47.810001,41.544353,0
2019-12-04,48.139999,48.139999,48.139999,48.139999,41.831104,0
2019-12-05,48.200001,48.200001,48.200001,48.200001,41.883244,0
2019-12-06,48.630001,48.630001,48.630001,48.630001,42.256886,0
2019-12-09,48.500000,48.500000,48.500000,48.500000,42.143925,0
2019-12-10,48.459999,48.459999,48.459999,48.459999,42.109161,0
2019-12-11,48.570000,48.570000,48.570000,48.570000,42.204750,0
2019-12-12,48.990002,48.990002,48.990002,48.990002,42.569710,0
2019-12-13,48.930000,48.930000,48.930000,48.930000,42.517574,0
2019-12-16,49.250000,49.250000,49.250000,49.250000,42.795631,0
2019-12-17,49.270000,49.270000,49.270000,49.270000,42.813015,0
2019-12-18,49.299999,49.299999,49.299999,49.299999,42.839085,0
2019-12-19,49.520000,49.520000,49.520000,49.520000,43.030251,0
2019-12-20,48.000000,48.000000,48.000000,48.000000,43.259163,0
2019-12-23,48.080002,48.080002,48.080002,48.080002,43.331268,0
2019-12-24,48.070000,48.070000,48.070000,48.070000,43.322247,0
2019-12-26,48.220001,48.220001,48.220001,48.220001,43.457436,0
2019-12-27,48.240002,48.240002,48.240002,48.240002,43.475460,0
2019-12-30,47.980000,47.980000,47.980000,47.980000,43.241135,0
2019-12-31,48.070000,48.070000,48.070000,48.070000,43.322247,0
2020-01-02,48.439999,48.439999,48.439999,48.439999,43.655704,0
2020-01-03,48.209999,48.209999,48.209999,48.209999,43.448418,0
2020-01-06,48.279999,48.279999,48.279999,48.279999,43.511505,0
2020-01-07,48.070000,48.070000,48.070000,48.070000,43.322247,0
2020-01-08,48.200001,48.200001,48.200001,48.200001,43.439411,0
2020-01-09,48.410000,48.410000,48.410000,48.410000,43.628670,0
2020-01-10,48.169998,48.169998,48.169998,48.169998,43.412373,0
2020-01-13,48.380001,48.380001,48.380001,48.380001,43.601631,0
2020-01-14,48.430000,48.430000,48.430000,48.430000,43.646690,0
2020-01-15,48.599998,48.599998,48.599998,48.599998,43.799900,0
2020-01-16,49.009998,49.009998,49.009998,49.009998,44.169403,0
2020-01-17,49.150002,49.150002,49.150002,49.150002,44.295578,0
2020-01-21,48.910000,48.910000,48.910000,48.910000,44.079285,0
2020-01-22,48.919998,48.919998,48.919998,48.919998,44.088295,0
2020-01-23,49.000000,49.000000,49.000000,49.000000,44.160397,0
2020-01-24,48.689999,48.689999,48.689999,48.689999,43.881016,0
2020-01-27,47.860001,47.860001,47.860001,47.860001,43.132988,0
2020-01-28,48.310001,48.310001,48.310001,48.310001,43.538544,0
2020-01-29,48.299999,48.299999,48.299999,48.299999,43.529533,0
2020-01-30,48.419998,48.419998,48.419998,48.419998,43.637676,0
2020-01-31,47.459999,47.459999,47.459999,47.459999,42.772495,0
2020-02-03,47.619999,47.619999,47.619999,47.619999,42.916695,0
2020-02-04,48.270000,48.270000,48.270000,48.270000,43.502499,0
2020-02-05,49.020000,49.020000,49.020000,49.020000,44.178421,0
2020-02-06,49.110001,49.110001,49.110001,49.110001,44.259533,0
2020-02-07,48.820000,48.820000,48.820000,48.820000,43.998177,0
2020-02-10,49.119999,49.119999,49.119999,49.119999,44.268539,0
2020-02-11,49.240002,49.240002,49.240002,49.240002,44.376698,0
2020-02-12,49.590000,49.590000,49.590000,49.590000,44.692123,0
2020-02-13,49.480000,49.480000,49.480000,49.480000,44.592987,0
2020-02-14,49.520000,49.520000,49.520000,49.520000,44.629032,0
2020-02-18,49.349998,49.349998,49.349998,49.349998,44.475826,0
2020-02-19,49.540001,49.540001,49.540001,49.540001,44.647064,0
2020-02-20,49.290001,49.290001,49.290001,49.290001,44.421761,0
2020-02-21,48.889999,48.889999,48.889999,48.889999,44.061256,0
2020-02-24,47.310001,47.310001,47.310001,47.310001,42.637314,0
2020-02-25,45.860001,45.860001,45.860001,45.860001,41.330524,0
2020-02-26,45.720001,45.720001,45.720001,45.720001,41.204357,0
2020-02-27,43.830002,43.830002,43.830002,43.830002,39.501019,0
2020-02-28,43.340000,43.340000,43.340000,43.340000,39.059422,0
2020-03-02,45.209999,45.209999,45.209999,45.209999,40.744724,0
2020-03-03,44.090000,44.090000,44.090000,44.090000,39.735348,0
2020-03-04,46.029999,46.029999,46.029999,46.029999,41.483734,0
2020-03-05,44.560001,44.560001,44.560001,44.560001,40.158924,0
2020-03-06,43.840000,43.840000,43.840000,43.840000,39.510033,0
2020-03-09,40.340000,40.340000,40.340000,40.340000,36.355717,0
2020-03-10,42.160000,42.160000,42.160000,42.160000,37.995964,0
2020-03-11,40.130001,40.130001,40.130001,40.130001,36.166462,0
2020-03-12,36.360001,36.360001,36.360001,36.360001,32.768822,0
2020-03-13,39.480000,39.480000,39.480000,39.480000,35.580658,0
2020-03-16,34.570000,34.570000,34.570000,34.570000,31.155609,0
2020-03-17,36.599998,36.599998,36.599998,36.599998,32.985115,0
2020-03-18,34.090000,34.090000,34.090000,34.090000,30.917305,0
2020-03-19,34.419998,34.419998,34.419998,34.419998,31.216593,0
2020-03-20,33.220001,33.220001,33.220001,33.220001,30.128277,0
2020-03-23,32.209999,32.209999,32.209999,32.209999,29.212275,0
2020-03-24,35.000000,35.000000,35.000000,35.000000,31.742613,0
2020-03-25,35.770000,35.770000,35.770000,35.770000,32.440952,0
2020-03-26,38.220001,38.220001,38.220001,38.220001,34.662941,0
2020-03-27,36.910000,36.910000,36.910000,36.910000,33.474857,0
2020-03-30,38.080002,38.080002,38.080002,38.080002,34.535965,0
2020-03-31,37.490002,37.490002,37.490002,37.490002,34.000877,0
2020-04-01,35.939999,35.939999,35.939999,35.939999,32.595131,0
2020-04-02,36.820000,36.820000,36.820000,36.820000,33.393227,0
2020-04-03,36.400002,36.400002,36.400002,36.400002,33.012321,0
2020-04-06,38.740002,38.740002,38.740002,38.740002,35.134541,0
2020-04-07,38.680000,38.680000,38.680000,38.680000,35.080124,0
2020-04-08,39.959999,39.959999,39.959999,39.959999,36.241001,0
2020-04-09,40.509998,40.509998,40.509998,40.509998,36.739811,0
2020-04-13,40.009998,40.009998,40.009998,40.009998,36.286346,0
2020-04-14,41.029999,41.029999,41.029999,41.029999,37.211414,0
2020-04-15,40.119999,40.119999,40.119999,40.119999,36.386105,0
2020-04-16,40.410000,40.410000,40.410000,40.410000,36.649120,0
2020-04-17,41.560001,41.560001,41.560001,41.560001,37.692085,0
2020-04-20,40.689999,40.689999,40.689999,40.689999,36.903061,0
2020-04-21,39.540001,39.540001,39.540001,39.540001,35.860092,0
2020-04-22,40.389999,40.389999,40.389999,40.389999,36.630981,0
2020-04-23,40.330002,40.330002,40.330002,40.330002,36.576565,0
2020-04-24,40.880001,40.880001,40.880001,40.880001,37.075375,0
2020-04-27,41.560001,41.560001,41.560001,41.560001,37.692085,0
2020-04-28,41.430000,41.430000,41.430000,41.430000,37.574192,0
2020-04-29,42.389999,42.389999,42.389999,42.389999,38.444839,0
2020-04-30,41.860001,41.860001,41.860001,41.860001,37.964169,0
2020-05-01,40.790001,40.790001,40.790001,40.790001,36.993752,0
2020-05-04,40.880001,40.880001,40.880001,40.880001,37.075375,0
2020-05-05,41.259998,41.259998,41.259998,41.259998,37.420006,0
2020-05-06,40.869999,40.869999,40.869999,40.869999,37.066307,0
2020-05-07,41.250000,41.250000,41.250000,41.250000,37.410938,0
2020-05-08,41.959999,41.959999,41.959999,41.959999,38.054859,0
2020-05-11,41.910000,41.910000,41.910000,41.910000,38.009514,0
2020-05-12,41.169998,41.169998,41.169998,41.169998,37.338379,0
2020-05-13,40.509998,40.509998,40.509998,40.509998,36.739811,0
2020-05-14,41.000000,41.000000,41.000000,41.000000,37.184208,0
2020-05-15,41.049999,41.049999,41.049999,41.049999,37.229549,0
2020-05-18,42.349998,42.349998,42.349998,42.349998,38.408566,0
2020-05-19,41.849998,41.849998,41.849998,41.849998,37.955097,0
2020-05-20,42.369999,42.369999,42.369999,42.369999,38.426704,0
2020-05-21,42.160000,42.160000,42.160000,42.160000,38.236248,0
2020-05-22,42.230000,42.230000,42.230000,42.230000,38.299736,0
2020-05-26,42.869999,42.869999,42.869999,42.869999,38.880169,0
2020-05-27,43.540001,43.540001,43.540001,43.540001,39.487823,0
2020-05-28,43.520000,43.520000,43.520000,43.520000,39.469673,0
2020-05-29,43.689999,43.689999,43.689999,43.689999,39.623856,0
2020-06-01,43.680000,43.680000,43.680000,43.680000,39.614784,0
2020-06-02,44.070000,44.070000,44.070000,44.070000,39.968491,0
2020-06-03,44.799999,44.799999,44.799999,44.799999,40.630547,0
2020-06-04,44.779999,44.779999,44.779999,44.779999,40.612411,0
2020-06-05,45.849998,45.849998,45.849998,45.849998,41.582825,0
2020-06-08,46.320000,46.320000,46.320000,46.320000,42.009087,0
2020-06-09,45.799999,45.799999,45.799999,45.799999,41.537476,0
2020-06-10,45.419998,45.419998,45.419998,45.419998,41.192848,0
2020-06-11,42.790001,42.790001,42.790001,42.790001,38.807613,0
2020-06-12,43.310001,43.310001,43.310001,43.310001,39.279217,0
2020-06-15,43.560001,43.560001,43.560001,43.560001,39.505955,0
2020-06-16,44.299999,44.299999,44.299999,44.299999,40.177082,0
2020-06-17,43.950001,43.950001,43.950001,43.950001,40.062229,0
2020-06-18,43.930000,43.930000,43.930000,43.930000,40.043999,0
2020-06-19,43.540001,43.540001,43.540001,43.540001,39.688503,0
2020-06-22,43.750000,43.750000,43.750000,43.750000,39.879921,0
2020-06-23,43.820000,43.820000,43.820000,43.820000,39.943726,0
2020-06-24,42.730000,42.730000,42.730000,42.730000,38.950146,0
2020-06-25,43.189999,43.189999,43.189999,43.189999,39.369457,0
2020-06-26,42.340000,42.340000,42.340000,42.340000,38.594646,0
2020-06-29,42.930000,42.930000,42.930000,42.930000,39.132458,0
2020-06-30,43.459999,43.459999,43.459999,43.459999,39.615574,0
2020-07-01,43.520000,43.520000,43.520000,43.520000,39.670265,0
2020-07-02,43.730000,43.730000,43.730000,43.730000,39.861687,0
2020-07-06,44.230000,44.230000,44.230000,44.230000,40.317455,0
2020-07-07,43.669998,43.669998,43.669998,43.669998,39.806995,0
2020-07-08,43.860001,43.860001,43.860001,43.860001,39.980190,0
2020-07-09,43.340000,43.340000,43.340000,43.340000,39.506191,0
2020-07-10,43.799999,43.799999,43.799999,43.799999,39.925495,0
2020-07-13,43.720001,43.720001,43.720001,43.720001,39.852573,0
2020-07-14,44.340000,44.340000,44.340000,44.340000,40.417728,0
2020-07-15,44.770000,44.770000,44.770000,44.770000,40.809692,0
2020-07-16,44.750000,44.750000,44.750000,44.750000,40.791462,0
2020-07-17,44.990002,44.990002,44.990002,44.990002,41.010235,0
2020-07-20,44.950001,44.950001,44.950001,44.950001,40.973763,0
2020-07-21,45.220001,45.220001,45.220001,45.220001,41.219887,0
2020-07-22,45.599998,45.599998,45.599998,45.599998,41.566269,0
2020-07-23,45.250000,45.250000,45.250000,45.250000,41.247231,0
2020-07-24,44.830002,44.830002,44.830002,44.830002,40.864388,0
2020-07-27,44.950001,44.950001,44.950001,44.950001,40.973763,0
2020-07-28,44.810001,44.810001,44.810001,44.810001,40.846153,0
2020-07-29,45.290001,45.290001,45.290001,45.290001,41.283695,0
2020-07-30,44.990002,44.990002,44.990002,44.990002,41.010235,0
2020-07-31,44.900002,44.900002,44.900002,44.900002,40.928192,0
2020-08-03,45.119999,45.119999,45.119999,45.119999,41.128731,0
2020-08-04,45.279999,45.279999,45.279999,45.279999,41.274578,0
2020-08-05,45.500000,45.500000,45.500000,45.500000,41.475121,0
2020-08-06,45.630001,45.630001,45.630001,45.630001,41.593616,0
2020-08-07,45.869999,45.869999,45.869999,45.869999,41.812382,0
2020-08-10,46.119999,46.119999,46.119999,46.119999,42.040272,0
2020-08-11,45.970001,45.970001,45.970001,45.970001,41.903538,0
2020-08-12,46.470001,46.470001,46.470001,46.470001,42.359314,0
2020-08-13,46.279999,46.279999,46.279999,46.279999,42.186115,0
2020-08-14,46.360001,46.360001,46.360001,46.360001,42.259045,0
2020-08-17,46.410000,46.410000,46.410000,46.410000,42.304615,0
2020-08-18,46.299999,46.299999,46.299999,46.299999,42.204350,0
2020-08-19,46.110001,46.110001,46.110001,46.110001,42.031158,0
2020-08-20,46.049999,46.049999,46.049999,46.049999,41.976463,0
2020-08-21,46.070000,46.070000,46.070000,46.070000,41.994690,0
2020-08-24,46.500000,46.500000,46.500000,46.500000,42.386662,0
2020-08-25,46.570000,46.570000,46.570000,46.570000,42.450466,0
2020-08-26,46.689999,46.689999,46.689999,46.689999,42.559841,0
2020-08-27,46.950001,46.950001,46.950001,46.950001,42.796856,0
2020-08-28,47.189999,47.189999,47.189999,47.189999,43.015617,0
2020-08-31,46.959999,46.959999,46.959999,46.959999,42.805965,0
2020-09-01,47.090000,47.090000,47.090000,47.090000,42.924469,0
2020-09-02,47.950001,47.950001,47.950001,47.950001,43.708397,0
2020-09-03,46.680000,46.680000,46.680000,46.680000,42.550735,0
2020-09-04,46.520000,46.520000,46.520000,46.520000,42.404888,0
2020-09-08,45.549999,45.549999,45.549999,45.549999,41.520691,0
2020-09-09,46.320000,46.320000,46.320000,46.320000,42.222584,0
2020-09-10,45.549999,45.549999,45.549999,45.549999,41.520691,0
2020-09-11,45.840000,45.840000,45.840000,45.840000,41.785038,0
2020-09-14,46.410000,46.410000,46.410000,46.410000,42.304615,0
2020-09-15,46.560001,46.560001,46.560001,46.560001,42.441353,0
2020-09-16,46.419998,46.419998,46.419998,46.419998,42.521042,0
2020-09-17,46.220001,46.220001,46.220001,46.220001,42.337841,0
2020-09-18,45.919998,45.919998,45.919998,45.919998,42.063038,0
2020-09-21,45.099998,45.099998,45.099998,45.099998,41.311913,0
2020-09-22,45.330002,45.330002,45.330002,45.330002,41.522598,0
2020-09-23,44.500000,44.500000,44.500000,44.500000,40.762310,0
2020-09-24,44.590000,44.590000,44.590000,44.590000,40.844753,0
2020-09-25,45.150002,45.150002,45.150002,45.150002,41.357716,0
2020-09-28,45.750000,45.750000,45.750000,45.750000,41.907318,0
2020-09-29,45.450001,45.450001,45.450001,45.450001,41.632515,0
2020-09-30,45.779999,45.779999,45.779999,45.779999,41.934799,0
2020-10-01,45.869999,45.869999,45.869999,45.869999,42.017235,0
2020-10-02,45.689999,45.689999,45.689999,45.689999,41.852352,0
2020-10-05,46.410000,46.410000,46.410000,46.410000,42.511879,0
2020-10-06,45.889999,45.889999,45.889999,45.889999,42.035557,0
2020-10-07,46.549999,46.549999,46.549999,46.549999,42.640125,0
2020-10-08,47.029999,47.029999,47.029999,47.029999,43.079811,0
2020-10-09,47.230000,47.230000,47.230000,47.230000,43.263000,0
2020-10-12,47.689999,47.689999,47.689999,47.689999,43.684368,0
2020-10-13,47.419998,47.419998,47.419998,47.419998,43.437046,0
2020-10-14,47.169998,47.169998,47.169998,47.169998,43.208050,0
2020-10-15,47.180000,47.180000,47.180000,47.180000,43.217205,0
2020-10-16,47.360001,47.360001,47.360001,47.360001,43.382088,0
2020-10-19,46.650002,46.650002,46.650002,46.650002,42.731728,0
2020-10-20,46.810001,46.810001,46.810001,46.810001,42.878284,0
2020-10-21,46.669998,46.669998,46.669998,46.669998,42.750046,0
2020-10-22,47.029999,47.029999,47.029999,47.029999,43.079811,0
2020-10-23,47.139999,47.139999,47.139999,47.139999,43.180569,0
2020-10-26,46.220001,46.220001,46.220001,46.220001,42.337841,0
2020-10-27,45.820000,45.820000,45.820000,45.820000,41.971439,0
2020-10-28,44.349998,44.349998,44.349998,44.349998,40.624905,0
2020-10-29,44.630001,44.630001,44.630001,44.630001,40.881390,0
2020-10-30,44.400002,44.400002,44.400002,44.400002,40.670712,0
2020-11-02,45.110001,45.110001,45.110001,45.110001,41.321075,0
2020-11-03,45.939999,45.939999,45.939999,45.939999,42.081356,0
2020-11-04,46.700001,46.700001,46.700001,46.700001,42.777527,0
2020-11-05,47.450001,47.450001,47.450001,47.450001,43.464531,0
2020-11-06,47.310001,47.310001,47.310001,47.310001,43.336288,0
